rocketState_data.timeStamp_RS,has_rocketState_data,rocketState_data.rocketState0,rocketState_data.rocketState1,rocketState_data.rocketState2,rocketState_data.rocketState3
205220709,1,12,10,12,12
205223318,1,12,10,12,12
205225927,1,12,10,12,12
205228536,1,12,10,12,12
205231145,1,12,10,13,12
205233754,1,12,10,13,12
205236364,1,12,10,13,12
205238972,1,12,10,12,12
205241581,1,12,10,12,12
205244190,1,12,10,12,12
205246800,1,12,10,12,12
205249408,1,12,10,12,12
205252017,1,12,10,12,12
205254626,1,12,10,12,12
205258513,1,12,10,12,12
205261121,1,12,10,13,12
205263730,1,12,10,12,12
205266339,1,12,10,12,12
205268949,1,12,10,12,12
205271557,1,12,10,12,12
205274166,1,12,10,13,12
205276775,1,12,10,13,12
205279384,1,12,10,12,12
205281993,1,12,10,12,12
205284602,1,12,10,12,12
205287211,1,12,10,12,12
205289821,1,12,10,12,12
205292429,1,12,10,12,13
205295038,1,12,10,12,13
205298925,1,12,10,12,13
205301534,1,12,10,12,13
205304143,1,12,10,12,12
205306753,1,12,10,12,12
205309361,1,12,10,12,12
205311970,1,12,10,12,12
205314581,1,12,10,12,12
205317189,1,12,10,12,12
205319797,1,12,10,12,12
205322406,1,12,10,13,12
205325015,1,12,10,12,12
205327625,1,12,10,12,12
205330233,1,12,10,12,12
205332842,1,12,10,12,12
205335451,1,12,10,12,12
205339340,1,12,10,12,12
205341949,1,12,10,12,13
205342550,1,12,10,12,13
205344646,1,12,10,12,13
205347195,1,12,10,12,12
205349786,1,12,10,12,12
205352387,1,12,10,12,12
205354996,1,12,10,12,12
205357605,1,12,10,12,12
205360215,1,12,10,12,12
205362823,1,12,10,12,13
205365432,1,12,10,12,13
205368041,1,12,10,12,12
205370651,1,12,10,12,12
205373259,1,12,10,12,12
205375868,1,12,10,12,12
205379767,1,12,10,12,12
205380369,1,12,10,12,12
205382457,1,12,10,12,12
205385067,1,12,10,13,12
205387676,1,12,10,12,12
205390285,1,12,10,13,12
205392893,1,12,10,13,12
205395442,1,12,10,12,12
205398051,1,12,10,12,12
205400660,1,12,10,13,12
205403270,1,12,10,12,12
205405878,1,12,10,12,12
205408487,1,12,10,12,12
205411078,1,12,10,12,12
205413687,1,12,10,12,12
205416296,1,12,10,13,12
205420183,1,12,10,12,12
205420784,1,12,10,12,12
205422872,1,12,10,12,12
205425481,1,12,10,12,12
205428031,1,12,10,12,12
205430622,1,12,10,12,12
205433231,1,12,10,12,12
205435840,1,12,10,12,12
205438449,1,12,10,12,12
205441058,1,12,10,12,12
205443667,1,12,10,12,12
205446276,1,12,10,12,12
205448885,1,12,10,12,12
205451494,1,12,10,12,12
205454103,1,12,10,12,12
205456712,1,12,10,12,12
205460598,1,12,10,12,12
205461199,1,12,10,12,12
205463287,1,12,10,12,12
205465896,1,12,10,12,12
205468507,1,12,10,12,12
205471116,1,12,10,12,12
205473724,1,12,10,12,12
205476274,1,12,10,12,12
205478882,1,12,10,12,12
205481491,1,12,10,12,12
205484100,1,12,10,12,12
205486710,1,12,10,12,12
205489317,1,12,10,12,12
205491926,1,12,10,12,12
205494535,1,12,10,12,12
205497145,1,12,10,12,12
205501032,1,12,10,12,12
205503642,1,12,10,12,12
205506250,1,12,10,12,12
205508842,1,12,10,12,12
205511450,1,12,10,12,12
205514059,1,12,10,12,12
205516668,1,12,10,12,12
205519278,1,12,10,12,12
205521886,1,12,10,12,12
205524495,1,12,10,12,12
205527104,1,12,10,12,12
205529713,1,12,10,12,12
205532322,1,12,10,12,12
205534931,1,12,10,12,12
205537540,1,12,10,12,12
205541429,1,12,10,12,12
205544038,1,12,10,12,12
205546647,1,12,10,12,12
205547248,1,12,10,12,12
205549336,1,12,10,12,12
205551886,1,12,10,12,12
205554477,1,12,10,12,12
205557086,1,12,10,12,13
205559695,1,12,10,12,13
205562304,1,12,10,12,12
205564913,1,12,10,12,12
205567523,1,12,10,12,12
205570132,1,12,10,12,12
205572741,1,12,10,12,12
205575350,1,12,10,12,12
205577959,1,12,10,12,12
205581844,1,12,10,12,12
205584453,1,12,10,12,12
205587062,1,12,10,12,12
205589672,1,12,10,12,12
205592280,1,12,10,12,12
205594889,1,12,10,12,12
205597498,1,12,10,12,12
205600108,1,12,10,12,12
205602716,1,12,10,12,12
205605325,1,12,10,12,12
205607934,1,12,10,12,12
205610544,1,12,10,12,12
205613152,1,12,10,12,12
205615761,1,12,10,12,12
205618370,1,12,10,12,12
205622255,1,12,10,12,12
205624864,1,12,10,12,12
205625465,1,12,10,12,12
205627553,1,12,10,12,12
205630102,1,12,10,12,12
205632711,1,12,10,12,12
205635320,1,12,10,12,12
205638056,1,12,10,12,12
205640665,1,12,10,12,12
205643275,1,12,10,12,12
205645883,1,12,10,12,12
205648492,1,12,10,12,12
205651101,1,12,10,13,12
205653711,1,12,10,12,12
205656319,1,12,10,12,12
205658928,1,12,10,12,12
205662804,1,12,10,12,12
205665414,1,12,10,12,12
205668022,1,12,10,12,12
205670631,1,12,10,12,12
205673240,1,12,10,12,12
205675850,1,12,10,12,12
205678458,1,12,10,12,12
205681067,1,12,10,12,12
205683676,1,12,10,12,12
205686286,1,12,10,12,12
205688894,1,12,10,12,12
205691503,1,12,10,12,12
205694094,1,12,10,12,12
205696703,1,12,10,12,12
205699312,1,12,10,13,12
205703200,1,12,10,12,12
205705809,1,12,10,12,12
205708419,1,12,10,12,12
205711027,1,12,10,12,12
205713636,1,12,10,12,12
205714237,1,12,10,12,12
205716326,1,12,10,12,12
205718935,1,12,10,12,12
205721543,1,12,10,12,12
205724093,1,12,10,12,12
205726701,1,12,10,12,12
205729293,1,12,10,12,12
205731901,1,12,10,12,12
205734510,1,12,10,12,12
205737118,1,12,10,12,12
205739728,1,12,10,12,12
205743614,1,12,10,12,12
205746223,1,12,10,12,12
205748832,1,12,10,13,12
205751441,1,12,10,12,12
205754050,1,12,10,12,12
205756659,1,12,10,12,12
205759268,1,12,10,12,12
205761877,1,12,10,12,12
205764486,1,12,10,12,12
205767095,1,12,10,12,13
205769704,1,12,10,12,13
205772313,1,12,10,12,12
205774922,1,12,10,12,12
205777531,1,12,10,12,12
205780140,1,12,10,12,12
205784032,1,12,10,12,12
205786641,1,12,10,12,12
205789246,1,12,10,12,12
205791855,1,12,10,12,12
205794464,1,12,10,12,12
205797073,1,12,10,12,12
205799683,1,12,10,12,12
205802291,1,12,10,12,12
205804900,1,12,10,12,13
205807509,1,12,10,12,13
205810118,1,12,10,12,12
205812727,1,12,10,12,12
205815336,1,12,10,12,12
205817945,1,12,10,12,12
205820555,1,12,10,12,12
205824445,1,12,10,12,12
205827054,1,12,10,12,12
205827655,1,12,10,12,12
205829743,1,12,10,12,12
205832293,1,12,10,12,12
205834901,1,12,10,12,12
205837492,1,12,10,12,12
205840101,1,12,10,12,12
205842710,1,12,10,12,12
205845319,1,12,10,12,12
205847928,1,12,10,12,12
205850537,1,12,10,12,12
205853146,1,12,10,12,12
205855755,1,12,10,12,12
205858365,1,12,10,12,12
205861397,1,12,10,12,12
205864854,1,12,10,12,12
205867463,1,12,10,12,12
205870073,1,12,10,12,12
205872681,1,12,10,12,12
205875290,1,12,10,13,12
205877899,1,12,10,12,12
205880509,1,12,10,12,12
205883117,1,12,10,12,12
205885726,1,12,10,12,12
205888335,1,12,10,12,12
205890945,1,12,10,12,12
205893553,1,12,10,12,12
205896162,1,12,10,12,12
205898771,1,12,10,12,12
205901381,1,12,10,12,12
205905267,1,12,10,12,12
205907876,1,12,10,13,12
205910485,1,12,10,12,12
205913095,1,12,10,12,12
205915703,1,12,10,12,12
205918312,1,12,10,12,12
205920921,1,12,10,12,12
205923531,1,12,10,12,12
205926139,1,12,10,12,12
205928748,1,12,10,12,12
205931357,1,12,10,12,12
205933967,1,12,10,12,12
205936575,1,12,10,12,12
205939184,1,12,10,12,12
205941793,1,12,10,12,12
205945680,1,12,10,12,12
205948289,1,12,10,12,12
205950898,1,12,10,12,12
205953507,1,12,10,12,12
205956116,1,12,10,12,12
205958725,1,12,10,12,12
205961334,1,12,10,12,12
205963943,1,12,10,12,12
205966552,1,12,10,12,12
205969161,1,12,10,12,12
205971788,1,12,10,12,12
205972389,1,12,10,12,12
205974479,1,12,10,12,12
205977036,1,12,10,12,12
205979643,1,12,10,13,12
205982239,1,12,10,12,12
205986091,1,12,10,12,12
205986692,1,12,10,12,12
205988799,1,12,10,12,12
205991348,1,12,10,12,12
205993939,1,12,10,12,12
205996530,1,12,10,12,12
205999139,1,12,10,12,12
206001748,1,12,10,12,12
206004357,1,12,10,12,12
206006966,1,12,10,12,12
206009575,1,12,10,12,12
206012184,1,12,10,12,12
206014793,1,12,10,12,12
206017402,1,12,10,12,12
206020011,1,12,10,12,12
206022621,1,12,10,12,12
206026522,1,12,10,12,12
206029131,1,12,10,12,12
206031740,1,12,10,12,12
206034350,1,12,10,12,12
206036958,1,12,10,12,12
206039567,1,12,10,13,12
206042176,1,12,10,12,12
206044786,1,12,10,12,12
206047394,1,12,10,12,12
206050003,1,12,10,12,12
206052612,1,12,10,12,12
206055222,1,12,10,12,12
206057830,1,12,10,12,12
206060439,1,12,10,12,12
206063048,1,12,10,12,12
206066935,1,12,10,13,12
206069544,1,12,10,12,12
206072153,1,12,10,12,12
206074762,1,12,10,12,12
206077371,1,12,10,12,12
206079980,1,12,10,12,13
206082589,1,12,10,12,13
206085639,1,12,10,12,12
206087794,1,12,10,12,12
206088395,1,12,10,12,12
206090483,1,12,10,12,12
206093032,1,12,10,12,12
206095623,1,12,10,12,12
206098232,1,12,10,12,12
206100841,1,12,10,12,12
206103450,1,12,10,12,12
206107789,1,12,10,12,12
206110398,1,12,10,12,12
206113007,1,12,10,13,12
206115616,1,12,10,12,12
206118225,1,12,10,13,12
206120834,1,12,10,13,12
206123443,1,12,10,12,12
206126052,1,12,10,12,12
206128661,1,12,10,12,12
206131270,1,12,10,12,12
206133879,1,12,10,12,12
206136488,1,12,10,12,12
206139098,1,12,10,12,12
206141706,1,12,10,12,12
206144315,1,12,10,12,12
206148201,1,12,10,12,12
206150811,1,12,10,12,12
206153419,1,12,10,12,12
206156028,1,12,10,13,12
206158637,1,12,10,12,12
206161247,1,12,10,12,12
206163855,1,12,10,12,12
206166464,1,12,10,12,12
206169073,1,12,10,12,12
206171683,1,12,10,12,12
206174291,1,12,10,12,12
206176900,1,12,10,13,12
206179509,1,12,10,12,12
206182119,1,12,10,12,12
206184727,1,12,10,12,12
206188614,1,12,10,12,12
206191223,1,12,10,12,12
206193833,1,12,10,12,12
206196878,1,12,10,12,12
206199243,1,12,10,12,12
206201659,1,12,10,12,12
206204268,1,12,10,12,12
206206877,1,12,10,13,12
206209487,1,12,10,13,12
206212095,1,12,10,12,12
206214704,1,12,10,12,12
206217313,1,12,10,12,12
206219923,1,12,10,12,12
206222531,1,12,10,12,12
206225140,1,12,10,12,12
206229027,1,12,10,12,12
206231637,1,12,10,12,12
206234245,1,12,10,12,12
206236854,1,12,10,12,12
206239463,1,12,10,12,12
206242073,1,12,10,12,13
206244681,1,12,10,12,13
206247290,1,12,10,12,12
206249899,1,12,10,12,12
206252509,1,12,10,12,12
206255117,1,12,10,12,12
206257726,1,12,10,12,12
206260335,1,12,10,12,12
206262945,1,12,10,12,12
206265553,1,12,10,12,12
206269445,1,12,10,12,12
206272054,1,12,10,12,12
206274664,1,12,10,12,12
206277272,1,12,10,12,12
206279881,1,12,10,12,12
206282490,1,12,10,12,12
206285100,1,12,10,12,12
206287708,1,12,10,12,12
206290317,1,12,10,12,12
206292926,1,12,10,12,12
206295536,1,12,10,12,12
206298144,1,12,10,12,12
206300753,1,12,10,12,12
206303362,1,12,10,12,12
206306441,1,12,10,12,12
206309853,1,12,10,12,12
206310454,1,12,10,12,12
206312542,1,12,10,12,12
206315091,1,12,10,12,12
206317683,1,12,10,12,12
206320292,1,12,10,12,12
206322901,1,12,10,12,12
206325510,1,12,10,12,12
206328120,1,12,10,12,12
206330728,1,12,10,12,12
206333337,1,12,10,12,12
206335946,1,12,10,12,12
206338556,1,12,10,12,12
206341164,1,12,10,12,12
206343773,1,12,10,12,12
206346382,1,12,10,12,12
206350269,1,12,10,12,12
206352878,1,12,10,12,12
206355487,1,12,10,12,12
206358096,1,12,10,12,12
206360705,1,12,10,12,12
206363314,1,12,10,12,12
206365923,1,12,10,12,12
206368532,1,12,10,12,12
206371141,1,12,10,12,12
206373750,1,12,10,12,12
206376359,1,12,10,12,12
206378968,1,12,10,12,12
206381577,1,12,10,12,12
206384186,1,12,10,12,12
206386795,1,12,10,12,12
206390681,1,12,10,12,12
206393290,1,12,10,12,12
206395899,1,12,10,12,12
206398508,1,12,10,12,12
206401117,1,12,10,12,12
206403726,1,12,10,12,12
206406335,1,12,10,12,12
206408944,1,12,10,12,12
206411553,1,12,10,12,12
206414162,1,12,10,12,12
206417209,1,12,10,13,12
206419380,1,12,10,12,12
206421989,1,12,10,12,12
206424598,1,12,10,13,12
206427208,1,12,10,13,12
206431095,1,12,10,13,12
206433704,1,12,10,12,12
206434305,1,12,10,12,12
206436393,1,12,10,12,12
206438943,1,12,10,12,12
206441551,1,12,10,12,13
206444142,1,12,10,12,13
206446751,1,12,10,12,12
206449360,1,12,10,12,12
206451969,1,12,10,12,12
206454578,1,12,10,12,12
206457187,1,12,10,12,12
206459796,1,12,10,12,12
206462405,1,12,10,12,12
206465014,1,12,10,12,12
206467623,1,12,10,12,13
206471508,1,12,10,12,13
206474118,1,12,10,12,12
206476727,1,12,10,12,12
206479336,1,12,10,12,12
206481946,1,12,10,12,12
206484554,1,12,10,12,12
206487163,1,12,10,12,12
206489772,1,12,10,12,12
206492382,1,12,10,12,12
206494990,1,12,10,12,12
206497599,1,12,10,12,12
206500208,1,12,10,12,12
206502818,1,12,10,13,12
206505426,1,12,10,12,12
206508035,1,12,10,12,12
206511922,1,12,10,12,12
206514532,1,12,10,12,12
206517140,1,12,10,12,12
206519749,1,12,10,12,12
206522358,1,12,10,12,12
206524968,1,12,10,12,12
206528036,1,12,10,12,12
206530382,1,12,10,12,12
206532794,1,12,10,12,12
206535403,1,12,10,12,12
206538012,1,12,10,12,12
206540622,1,12,10,12,12
206543230,1,12,10,12,12
206545839,1,12,10,12,12
206548448,1,12,10,12,12
206552522,1,12,10,12,12
206555130,1,12,10,12,12
206557739,1,12,10,12,12
206560348,1,12,10,12,12
206562958,1,12,10,12,12
206565566,1,12,10,13,12
206568175,1,12,10,12,12
206570784,1,12,10,12,12
206573394,1,12,10,12,12
206576002,1,12,10,12,12
206578611,1,12,10,12,12
206581220,1,12,10,12,12
206583830,1,12,10,12,12
206586438,1,12,10,12,12
206589047,1,12,10,12,12
206592934,1,12,10,12,12
206595544,1,12,10,12,12
206598152,1,12,10,12,12
206600761,1,12,10,12,12
206603370,1,12,10,12,12
206605980,1,12,10,12,12
206608588,1,12,10,12,12
206611197,1,12,10,12,12
206613806,1,12,10,12,12
206616416,1,12,10,12,12
206619024,1,12,10,12,12
206621633,1,12,10,12,12
206624242,1,12,10,12,12
206626851,1,12,10,12,12
206629460,1,12,10,12,12
206633347,1,12,10,12,12
206633948,1,12,10,12,12
206636037,1,12,10,12,12
206639020,1,12,10,12,12
206641388,1,12,10,12,12
206643786,1,12,10,12,12
206646394,1,12,10,12,12
206649003,1,12,10,12,12
206651612,1,12,10,12,12
206654222,1,12,10,12,12
206656830,1,12,10,12,12
206659439,1,12,10,12,12
206662048,1,12,10,12,13
206664658,1,12,10,12,13
206667266,1,12,10,12,12
206669875,1,12,10,12,12
206673754,1,12,10,12,12
206674355,1,12,10,12,12
206676444,1,12,10,13,12
206679053,1,12,10,12,12
206681661,1,12,10,12,12
206684210,1,12,10,12,12
206686801,1,12,10,12,12
206689410,1,12,10,12,12
206692019,1,12,10,12,12
206694628,1,12,10,12,12
206697238,1,12,10,12,12
206699846,1,12,10,12,12
206702455,1,12,10,12,12
206705064,1,12,10,12,12
206707674,1,12,10,12,12
206710282,1,12,10,12,12
206714168,1,12,10,12,12
206714769,1,12,10,12,12
206716857,1,12,10,12,12
206719407,1,12,10,12,12
206722016,1,12,10,12,12
206724626,1,12,10,12,12
206727234,1,12,10,12,12
206729843,1,12,10,12,12
206732452,1,12,10,12,12
206735062,1,12,10,12,12
206737670,1,12,10,12,13
206740279,1,12,10,12,13
206742887,1,12,10,12,12
206745497,1,12,10,12,12
206748105,1,12,10,12,12
206750714,1,12,10,12,12
206754602,1,12,10,12,12
206757213,1,12,10,12,12
206759820,1,12,10,13,12
206762411,1,12,10,12,12
206765020,1,12,10,12,12
206767629,1,12,10,12,12
206770238,1,12,10,12,12
206772847,1,12,10,12,12
206775456,1,12,10,12,12
206778065,1,12,10,12,12
206780674,1,12,10,12,12
206783283,1,12,10,12,12
206785892,1,12,10,12,12
206788501,1,12,10,12,12
206791110,1,12,10,12,12
206794996,1,12,10,12,12
206795597,1,12,10,12,12
206797686,1,12,10,12,12
206800234,1,12,10,12,12
206802825,1,12,10,12,12
206805434,1,12,10,12,12
206808043,1,12,10,12,12
206810652,1,12,10,12,12
206813261,1,12,10,12,12
206815870,1,12,10,12,12
206818479,1,12,10,12,12
206821088,1,12,10,12,12
206823697,1,12,10,12,12
206826306,1,12,10,12,12
206828915,1,12,10,12,12
206831524,1,12,10,12,12
206835411,1,12,10,12,12
206838020,1,12,10,12,12
206838621,1,12,10,12,12
206840710,1,12,10,12,12
206843319,1,12,10,12,12
206845928,1,12,10,12,12
206848537,1,12,10,12,12
206851085,1,12,10,12,12
206853677,1,12,10,12,12
206856285,1,12,10,13,12
206858894,1,12,10,13,12
206861503,1,12,10,13,12
206864111,1,12,10,13,12
206866720,1,12,10,12,12
206869330,1,12,10,12,12
206871938,1,12,10,12,12
206875826,1,12,10,12,12
206878435,1,12,10,12,12
206881045,1,12,10,12,12
206883653,1,12,10,12,12
206886262,1,12,10,12,12
206888871,1,12,10,12,12
206891481,1,12,10,12,12
206894089,1,12,10,12,12
206896698,1,12,10,12,12
206899307,1,12,10,12,12
206901917,1,12,10,12,12
206904525,1,12,10,12,12
206907134,1,12,10,12,12
206909743,1,12,10,12,12
206912353,1,12,10,12,12
206916239,1,12,10,13,12
206918849,1,12,10,12,12
206921458,1,12,10,12,12
206924067,1,12,10,12,12
206926676,1,12,10,12,12
206929286,1,12,10,12,12
206931894,1,12,10,12,12
206934503,1,12,10,12,12
206937112,1,12,10,13,12
206939722,1,12,10,12,12
206942330,1,12,10,12,12
206944939,1,12,10,12,12
206947548,1,12,10,12,12
206950158,1,12,10,12,12
206952768,1,12,10,12,12
206956652,1,12,10,12,12
206957253,1,12,10,12,12
206959351,1,12,10,12,12
206961901,1,12,10,12,12
206964514,1,12,10,12,12
206967105,1,12,10,12,12
206969700,1,12,10,12,12
206972309,1,12,10,12,12
206974918,1,12,10,12,12
206977699,1,12,10,12,12
206980308,1,12,10,12,12
206982917,1,12,10,12,12
206985526,1,12,10,12,12
206988135,1,12,10,12,12
206990744,1,12,10,12,13
206993353,1,12,10,12,13
206997720,1,12,10,12,12
206998321,1,12,10,12,12
207000422,1,12,10,12,12
207003031,1,12,10,12,12
207005580,1,12,10,12,12
207008170,1,12,10,12,13
207010779,1,12,10,12,13
207013376,1,12,10,12,12
207015985,1,12,10,12,12
207018594,1,12,10,12,12
207021203,1,12,10,12,12
207023813,1,12,10,12,12
207026421,1,12,10,12,12
207029030,1,12,10,12,12
207031639,1,12,10,12,12
207034249,1,12,10,12,12
207038146,1,12,10,12,12
207038747,1,12,10,12,12
207040839,1,12,10,12,12
207043389,1,12,10,12,12
207045976,1,12,10,12,12
207048585,1,12,10,12,12
207051194,1,12,10,12,12
207053803,1,12,10,12,12
207056412,1,12,10,12,12
207059021,1,12,10,12,12
207061630,1,12,10,12,12
207064239,1,12,10,12,12
207066848,1,12,10,12,12
207069457,1,12,10,12,12
207072066,1,12,10,12,12
207074675,1,12,10,12,12
207078554,1,12,10,12,12
207079155,1,12,10,12,12
207081243,1,12,10,12,12
207083793,1,12,10,12,12
207086402,1,12,10,12,12
207089011,1,12,10,12,12
207091620,1,12,10,12,12
207094229,1,12,10,12,12
207096838,1,12,10,12,12
207099447,1,12,10,13,12
207102056,1,12,10,12,12
207104665,1,12,10,12,12
207107274,1,12,10,12,12
207109883,1,12,10,12,12
207112492,1,12,10,12,12
207115101,1,12,10,12,12
207118971,1,12,10,12,12
207121563,1,12,10,12,12
207124172,1,12,10,12,12
207126781,1,12,10,13,12
207129390,1,12,10,13,12
207131999,1,12,10,12,12
207134608,1,12,10,12,12
207137217,1,12,10,12,12
207139826,1,12,10,12,12
207142435,1,12,10,12,12
207145044,1,12,10,13,12
207147653,1,12,10,13,12
207150262,1,12,10,12,12
207152871,1,12,10,12,12
207155480,1,12,10,13,12
207159367,1,12,10,12,12
207161976,1,12,10,12,12
207164585,1,12,10,12,12
207167194,1,12,10,13,12
207169803,1,12,10,13,13
207172412,1,12,10,12,13
207175021,1,12,10,12,12
207177630,1,12,10,12,12
207180239,1,12,10,12,12
207182848,1,12,10,12,12
207185457,1,12,10,12,13
207188066,1,12,10,12,13
207190675,1,12,10,12,12
207193284,1,12,10,12,12
207195893,1,12,10,12,12
207199779,1,12,10,12,12
207200380,1,12,10,12,12
207202468,1,12,10,12,12
207205460,1,12,10,12,12
207208052,1,12,10,12,12
207210661,1,12,10,12,12
207213270,1,12,10,12,12
207215879,1,12,10,12,12
207218488,1,12,10,12,12
207221097,1,12,10,12,12
207223706,1,12,10,12,12
207226315,1,12,10,12,12
207228924,1,12,10,12,12
207231533,1,12,10,12,12
207234142,1,12,10,13,12
207236751,1,12,10,12,12
207240628,1,12,10,12,12
207243237,1,12,10,12,12
207245846,1,12,10,12,12
207248455,1,12,10,12,12
207251064,1,12,10,12,12
207253673,1,12,10,12,12
207256282,1,12,10,12,12
207258891,1,12,10,12,12
207261500,1,12,10,12,12
207264110,1,12,10,12,12
207266718,1,12,10,12,12
207269327,1,12,10,12,12
207271936,1,12,10,12,13
207274546,1,12,10,12,13
207277154,1,12,10,12,12
207281040,1,12,10,12,12
207281641,1,12,10,12,12
207283729,1,12,10,12,12
207286340,1,12,10,12,12
207288888,1,12,10,12,12
207291497,1,12,10,12,12
207294106,1,12,10,12,12
207296715,1,12,10,12,12
207299324,1,12,10,12,12
207301933,1,12,10,12,12
207304542,1,12,10,13,12
207307151,1,12,10,12,12
207309742,1,12,10,13,12
207312351,1,12,10,12,12
207314960,1,12,10,12,12
207317569,1,12,10,12,12
207321454,1,12,10,13,12
207324063,1,12,10,12,12
207326672,1,12,10,12,12
207329281,1,12,10,12,12
207331890,1,12,10,12,12
207334499,1,12,10,12,12
207337108,1,12,10,12,12
207339717,1,12,10,12,12
207342327,1,12,10,12,12
207344935,1,12,10,12,12
207347544,1,12,10,12,12
207350153,1,12,10,12,12
207352763,1,12,10,12,12
207355371,1,12,10,12,12
207357980,1,12,10,12,12
207361866,1,12,10,13,12
207364476,1,12,10,13,12
207367084,1,12,10,12,12
207369693,1,12,10,12,12
207372302,1,12,10,12,12
207374912,1,12,10,12,12
207377520,1,12,10,12,12
207380129,1,12,10,12,12
207382738,1,12,10,12,12
207385348,1,12,10,12,12
207387956,1,12,10,12,12
207390565,1,12,10,12,13
207393174,1,12,10,12,13
207395783,1,12,10,12,12
207398392,1,12,10,12,12
207402280,1,12,10,12,12
207404889,1,12,10,12,12
207407498,1,12,10,13,12
207410107,1,12,10,12,12
207412717,1,12,10,12,12
207415325,1,12,10,12,12
207417934,1,12,10,12,12
207420543,1,12,10,12,12
207423153,1,12,10,12,12
207426286,1,12,10,12,12
207428595,1,12,10,12,12
207431010,1,12,10,12,12
207433619,1,12,10,12,12
207436228,1,12,10,12,12
207438837,1,12,10,12,12
207442708,1,12,10,12,12
207445317,1,12,10,12,12
207447926,1,12,10,12,12
207450535,1,12,10,12,12
207453144,1,12,10,12,12
207455753,1,12,10,12,12
207458362,1,12,10,13,12
207460971,1,12,10,13,12
207463580,1,12,10,13,12
207466189,1,12,10,12,12
207468798,1,12,10,12,12
207471408,1,12,10,12,12
207474016,1,12,10,12,12
207476625,1,12,10,12,12
207479234,1,12,10,12,12
207483121,1,12,10,12,12
207485729,1,12,10,12,12
207488338,1,12,10,12,12
207490947,1,12,10,12,12
207493557,1,12,10,12,12
207496165,1,12,10,12,12
207498774,1,12,10,12,12
207501383,1,12,10,13,12
207503993,1,12,10,12,12
207506601,1,12,10,12,12
207509210,1,12,10,12,12
207511819,1,12,10,12,12
207514429,1,12,10,12,12
207517037,1,12,10,12,12
207519646,1,12,10,12,12
207523532,1,12,10,12,12
207526142,1,12,10,12,12
207528750,1,12,10,12,12
207531359,1,12,10,12,12
207533968,1,12,10,12,12
207537016,1,12,10,12,12
207539378,1,12,10,12,12
207541795,1,12,10,12,12
207544404,1,12,10,13,12
207547013,1,12,10,12,12
207549622,1,12,10,12,12
207552231,1,12,10,12,12
207554840,1,12,10,12,12
207557450,1,12,10,12,12
207560058,1,12,10,12,12
207563946,1,12,10,13,12
207564547,1,12,10,13,12
207566635,1,12,10,13,12
207569185,1,12,10,12,12
207571794,1,12,10,12,12
207574403,1,12,10,12,12
207577012,1,12,10,12,12
207579621,1,12,10,12,12
207582230,1,12,10,12,12
207584839,1,12,10,12,12
207587448,1,12,10,13,12
207590057,1,12,10,13,12
207592666,1,12,10,12,12
207595275,1,12,10,12,12
207597884,1,12,10,12,12
207600475,1,12,10,12,12
207604353,1,12,10,12,12
207604954,1,12,10,12,12
207607043,1,12,10,12,12
207609592,1,12,10,12,12
207612201,1,12,10,12,12
207614811,1,12,10,12,12
207617419,1,12,10,12,12
207620028,1,12,10,12,12
207622637,1,12,10,12,12
207625247,1,12,10,12,12
207627855,1,12,10,12,12
207630464,1,12,10,12,12
207633073,1,12,10,12,12
207635664,1,12,10,12,12
207638273,1,12,10,12,12
207640882,1,12,10,12,12
207644769,1,12,10,12,12
207647378,1,12,10,13,12
207649987,1,12,10,12,12
207652597,1,12,10,12,12
207655205,1,12,10,12,12
207657814,1,12,10,12,12
207660423,1,12,10,12,12
207663033,1,12,10,12,12
207665641,1,12,10,12,12
207668250,1,12,10,12,12
207670859,1,12,10,12,12
207673469,1,12,10,12,12
207676077,1,12,10,12,12
207678686,1,12,10,12,12
207681295,1,12,10,13,13
207685182,1,12,10,12,13
207687791,1,12,10,12,13
207690400,1,12,10,12,13
207693009,1,12,10,12,12
207695618,1,12,10,12,12
207698227,1,12,10,12,12
207700836,1,12,10,12,12
207703445,1,12,10,12,12
207706054,1,12,10,12,12
207708663,1,12,10,12,12
207711272,1,12,10,12,12
207713881,1,12,10,12,12
207716490,1,12,10,12,12
207719099,1,12,10,12,12
207721708,1,12,10,13,12
207725596,1,12,10,12,12
207728206,1,12,10,12,12
207730815,1,12,10,12,12
207733424,1,12,10,12,12
207736033,1,12,10,12,12
207738643,1,12,10,12,12
207741251,1,12,10,12,12
207743860,1,12,10,12,12
207746469,1,12,10,12,12
207749078,1,12,10,12,12
207751687,1,12,10,12,12
207754296,1,12,10,12,12
207756905,1,12,10,12,12
207759514,1,12,10,12,12
207762123,1,12,10,13,12
207766009,1,12,10,12,12
207766610,1,12,10,12,12
207768698,1,12,10,12,12
207771247,1,12,10,12,12
207773838,1,12,10,12,12
207776447,1,12,10,12,12
207779056,1,12,10,13,12
207781665,1,12,10,13,12
207784274,1,12,10,12,12
207786883,1,12,10,12,12
207789492,1,12,10,12,12
207792101,1,12,10,12,12
207794710,1,12,10,12,12
207797319,1,12,10,12,12
207799928,1,12,10,12,12
207802537,1,12,10,12,12
207806427,1,12,10,12,12
207809033,1,12,10,12,12
207811643,1,12,10,13,12
207814252,1,12,10,12,12
207816861,1,12,10,12,12
207819470,1,12,10,12,12
207822079,1,12,10,12,12
207824689,1,12,10,12,12
