Time,gps_lat,gps_long,gps_alt,TEMP,KX_IMU_ax,KX_IMU_ay,KX_IMU_az,STE_ALT,STE_VEL,STE_ACC,STE_APO,BNO_YAW,BNO_PITCH,BNO_ROLL,IMU_gx,IMU_gy,IMU_gz,IMU_mx,IMU_my,IMU_mz,FSM_state,sign,RSSI,Voltage,frequency,flap_extension,pressure,Continuity1,Continuity2,Continuity3,Continuity4,TelemLatency,Pyro1,Pyro2,Pyro3,Pyro4,Pyro1Firing,Pyro2Firing,Pyro3Firing,Pyro4Firing,is_booster,sense_pyro
2024-3-23--13-44-55-452,37.10132,-97.44032,387.88,20.98828,1.03516,0.00781,0,,,,,1.54675,1.02283,-1.11072,1.25,-2.5,-0.75,-0.84277,1.23523,-2.07422,0,KD9ZMJ,-112,8.375,,,1002.3125,0,1.48437,0.39062,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-55-517,37.10132,-97.44032,387.88,20.98828,1.01953,0.01563,-0.04297,,,,,1.54504,1.08105,-1.16931,1.25,-2.5,-0.75,-0.84277,1.23523,-2.07422,0,KD9ZMJ,-112,8.375,,,1002.25,0,1.48437,0.39062,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-55-584,37.10132,-97.44032,387.88,20.98828,1.03906,-0.02344,-0.03516,,,,,1.54504,1.08105,-1.16931,1.25,-2.5,-0.75,-0.84277,1.23523,-2.07422,0,KD9ZMJ,-112,8.375,,,1002.25,0,1.48437,0.39062,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-55-63,37.10132,-97.44032,387.88,20.97656,1.01953,0.00391,-0.02344,,,,,1.54675,1.02283,-1.11072,1.25,-2.5,-0.625,-0.83801,1.24048,-2.07642,0,KD9ZMJ,-110,8.3125,,,1002.3125,0,1.48437,0.39062,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-55-650,37.10132,-97.44032,387.88,21,1.04297,0.01953,-0.01172,,,,,1.54504,1.08105,-1.16931,1.375,-2.5,-0.625,-0.84521,1.23743,-2.07764,0,KD9ZMJ,-112,8.3125,,,1002.3125,0,1.48437,0.39062,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-55-713,37.10132,-97.44032,387.88,21,1.03516,0,-0.03906,,,,,1.54504,1.08105,-1.16931,1.375,-2.5,-0.625,-0.84521,1.23743,-2.07764,0,KD9ZMJ,-112,8.3125,,,1002.3125,0,1.48437,0.39062,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-55-779,37.10132,-97.44032,387.88,21,1.05469,0.01563,-0.0625,,,,,1.54504,1.08105,-1.16931,1.375,-2.5,-0.625,-0.84521,1.23743,-2.07764,0,KD9ZMJ,-112,8.3125,,,1002.125,0,1.48437,0.39062,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-55-844,37.10132,-97.44032,387.88,21,1.03906,0,-0.05078,,,,,1.54504,1.08105,-1.16931,1.375,-2.5,-0.625,-0.84521,1.23743,-2.07764,0,KD9ZMJ,-112,8.3125,,,1002.1875,0,1.48437,0.39062,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-56-167,37.10132,-97.44032,387.88,20.98828,1.05078,0.01563,-0.03516,,,,,1.54504,1.08105,-1.16931,1.375,-2.375,-0.625,-0.83752,1.23975,-2.0741,0,KD9ZMJ,-112,8.3125,,,1002.375,0,1.48437,0.39062,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-56-230,37.10132,-97.44032,387.88,20.98828,1.05078,-0.00391,-0.01953,,,,,1.54504,1.08105,-1.16931,1.375,-2.375,-0.625,-0.83752,1.23975,-2.0741,0,KD9ZMJ,-112,8.3125,,,1002.25,0,1.48437,0.39062,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-56-295,37.10132,-97.44032,387.88,20.98828,1.03906,0.00781,-0.0625,,,,,1.54504,1.08105,-1.16931,1.375,-2.375,-0.625,-0.83752,1.23975,-2.0741,0,KD9ZMJ,-112,8.3125,,,1002.375,0,1.48437,0.39062,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-56-363,37.10132,-97.44032,387.88,20.98828,1.03516,0.00391,-0.02734,,,,,1.54504,1.08105,-1.16931,1.375,-2.375,-0.625,-0.83752,1.23975,-2.0741,0,KD9ZMJ,-112,8.3125,,,1002.1875,0,1.48437,0.39062,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-56-427,37.10132,-97.44032,387.88,21,1.01953,0.01172,-0.00391,,,,,1.54504,1.08105,-1.16931,1.375,-2.5,-0.625,-0.83765,1.24158,-2.07227,0,KD9ZMJ,-111,8.375,,,1002.125,0,1.48437,0.39062,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-56-491,37.10132,-97.44032,387.88,21,1.03125,-0.00391,-0.03125,,,,,1.54504,1.08105,-1.16931,1.375,-2.5,-0.625,-0.83765,1.24158,-2.07227,0,KD9ZMJ,-111,8.375,,,1002.125,0,1.48437,0.39062,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-56-556,37.10132,-97.44032,387.88,21,1.05078,0.01172,-0.01563,,,,,1.54504,1.08105,-1.16931,1.375,-2.5,-0.625,-0.83765,1.24158,-2.07227,0,KD9ZMJ,-111,8.375,,,1002.125,0,1.48437,0.39062,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-56-623,37.10132,-97.44032,387.88,21,1.04688,0.01172,-0.02344,,,,,1.54504,1.08105,-1.16931,1.375,-2.5,-0.625,-0.83765,1.24158,-2.07227,0,KD9ZMJ,-111,8.375,,,1002.25,0,1.48437,0.39062,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-56-688,37.10132,-97.44032,387.88,21,1.03125,0,-0.04687,,,,,1.54504,1.08105,-1.16931,1.25,-2.375,-0.625,-0.84009,1.23987,-2.078,0,KD9ZMJ,-112,8.3125,,,1002.25,0,1.48437,0.39062,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-56-752,37.10132,-97.44032,387.88,21,1.03125,0,-0.02734,,,,,1.54504,1.08105,-1.16931,1.25,-2.375,-0.625,-0.84009,1.23987,-2.078,0,KD9ZMJ,-112,8.3125,,,1002.3125,0,1.48437,0.39062,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-56-817,37.10132,-97.44032,387.88,21,1.01172,0.00781,-0.04297,,,,,1.54504,1.08105,-1.16931,1.25,-2.375,-0.625,-0.84009,1.23987,-2.078,0,KD9ZMJ,-112,8.3125,,,1002.125,0,1.48437,0.39062,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-56-884,37.10132,-97.44032,387.88,21,1.03516,0.00391,-0.04687,,,,,1.54504,1.08105,-1.16931,1.25,-2.375,-0.625,-0.84009,1.23987,-2.078,0,KD9ZMJ,-112,8.3125,,,1002.375,0,1.48437,0.39062,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-56-949,37.10132,-97.44032,387.88,21.02734,1.00781,0.02734,-0.04297,,,,,1.54504,1.08105,-1.16931,1.25,-2.5,-0.625,-0.84302,1.24097,-2.07727,0,KD9ZMJ,-109,8.0625,,,1002.25,0,1.48437,0.39062,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-57-12,37.10132,-97.44032,387.88,21.02734,1,0,-0.05078,,,,,1.54504,1.08105,-1.16931,1.25,-2.5,-0.625,-0.84302,1.24097,-2.07727,0,KD9ZMJ,-109,8.0625,,,1002.375,0,1.48437,0.39062,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-57-144,37.10132,-97.44032,387.88,21.02734,1.05469,0.03125,-0.03125,,,,,1.54504,1.08105,-1.16931,1.25,-2.5,-0.625,-0.84302,1.24097,-2.07727,0,KD9ZMJ,-109,8.0625,,,1002.25,0,1.48437,0.39062,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-57-209,37.10132,-97.44032,387.88,21.00781,1.01953,0.01953,-0.01172,,,,,1.54504,1.08105,-1.16931,1.375,-2.5,-0.75,-0.84058,1.24036,-2.07581,0,KD9ZMJ,-108,8.375,,,1002.375,0,1.48437,0.39062,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-57-272,37.10132,-97.44032,387.88,21.00781,1.03125,0.03125,-0.03906,,,,,1.54504,1.08105,-1.16931,1.375,-2.5,-0.75,-0.84058,1.24036,-2.07581,0,KD9ZMJ,-108,8.375,,,1002.25,0,1.48437,0.39062,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-57-337,37.10132,-97.44032,387.88,21.00781,1.02344,-0.01172,-0.04687,,,,,1.54504,1.08105,-1.16931,1.375,-2.5,-0.75,-0.84058,1.24036,-2.07581,0,KD9ZMJ,-108,8.375,,,1002.25,0,1.48437,0.39062,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-57-402,37.10132,-97.44032,387.88,21.00781,1.03125,0,-0.00391,,,,,1.54504,1.08105,-1.16931,1.375,-2.5,-0.75,-0.84058,1.24036,-2.07581,0,KD9ZMJ,-108,8.375,,,1002.25,0,1.48437,0.39062,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-57-77,37.10132,-97.44032,387.88,21.02734,1.01953,-0.00781,-0.03125,,,,,1.54504,1.08105,-1.16931,1.25,-2.5,-0.625,-0.84302,1.24097,-2.07727,0,KD9ZMJ,-109,8.0625,,,1002.25,0,1.48437,0.39062,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-58-247,37.10132,-97.44032,387.88,21.03906,1.02734,0.00781,-0.02734,,,,,1.54468,1.03076,-1.11829,1.25,-2.5,-0.625,-0.83508,1.24231,-2.07166,0,KD9ZMJ,-111,8.125,,,1002.3125,0,1.48437,0.39062,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-58-310,37.10132,-97.44032,387.88,21.03906,1.02344,0.00391,-0.02734,,,,,1.54468,1.03076,-1.11829,1.25,-2.5,-0.625,-0.83508,1.24231,-2.07166,0,KD9ZMJ,-111,8.125,,,1002.3125,0,1.48437,0.39062,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-58-375,37.10132,-97.44032,387.88,21.03906,1.00391,0.02734,-0.05469,,,,,1.54468,1.03076,-1.11829,1.25,-2.5,-0.625,-0.83508,1.24231,-2.07166,0,KD9ZMJ,-111,8.125,,,1002.25,0,1.48437,0.39062,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-58-443,37.10132,-97.44032,387.88,21.03906,1.04688,0.01172,-0.04297,,,,,1.54468,1.03076,-1.11829,1.25,-2.5,-0.625,-0.83508,1.24231,-2.07166,0,KD9ZMJ,-111,8.125,,,1002.1875,0,1.48437,0.39062,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-58-507,37.10132,-97.44032,387.88,21.03906,1.03125,-0.00781,-0.03516,,,,,1.54468,1.03076,-1.11829,1.25,-2.5,-0.625,-0.83386,1.24719,-2.07678,0,KD9ZMJ,-111,8.375,,,1002.1875,0,1.48437,0.39062,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-58-571,37.10132,-97.44032,387.88,21.03906,1.02344,0.01563,-0.03906,,,,,1.54468,1.03076,-1.11829,1.25,-2.5,-0.625,-0.83386,1.24719,-2.07678,0,KD9ZMJ,-111,8.375,,,1002.25,0,1.48437,0.39062,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-58-636,37.10132,-97.44032,387.88,21.03906,1.04688,0.01172,-0.03906,,,,,1.54468,1.03076,-1.11829,1.25,-2.5,-0.625,-0.83386,1.24719,-2.07678,0,KD9ZMJ,-111,8.375,,,1002.125,0,1.48437,0.39062,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-58-703,37.10132,-97.44032,387.88,21.03906,1.04297,0.00391,-0.03516,,,,,1.54468,1.03076,-1.11829,1.25,-2.5,-0.625,-0.83386,1.24719,-2.07678,0,KD9ZMJ,-111,8.375,,,1002.3125,0,1.48437,0.39062,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-58-768,37.10132,-97.44032,387.88,21.03906,1.03125,0.00391,-0.03125,,,,,1.54468,1.03076,-1.11829,1.25,-2.5,-0.625,-0.83569,1.24866,-2.07288,0,KD9ZMJ,-109,8.125,,,1002.25,0,1.48437,0.39062,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-58-832,37.10132,-97.44032,387.88,21.03906,1.02734,0.00781,-0.01953,,,,,1.54468,1.03076,-1.11829,1.25,-2.5,-0.625,-0.83569,1.24866,-2.07288,0,KD9ZMJ,-109,8.125,,,1002.3125,0,1.48437,0.39062,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-58-897,37.10132,-97.44032,387.88,21.03906,1.02344,0.01172,-0.03906,,,,,1.54468,1.03076,-1.11829,1.25,-2.5,-0.625,-0.83569,1.24866,-2.07288,0,KD9ZMJ,-109,8.125,,,1002.25,0,1.48437,0.39062,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-58-964,37.10132,-97.44032,387.88,21.03906,1.03906,0.00781,-0.03125,,,,,1.54468,1.03076,-1.11829,1.25,-2.5,-0.625,-0.83569,1.24866,-2.07288,0,KD9ZMJ,-109,8.125,,,1002.3125,0,1.48437,0.39062,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-59-158,37.10132,-97.44032,387.88,21.03906,1.03516,0.01172,0,,,,,1.54468,1.03076,-1.11829,1.25,-2.5,-0.625,-0.83972,1.24231,-2.08093,0,KD9ZMJ,-108,8.0625,,,1002.25,0,1.48437,0.46875,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-59-225,37.10132,-97.44032,387.88,21.03906,1.03125,-0.00391,-0.03906,,,,,1.54468,1.03076,-1.11829,1.25,-2.5,-0.625,-0.83972,1.24231,-2.08093,0,KD9ZMJ,-108,8.0625,,,1002.3125,0,1.48437,0.46875,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-59-290,37.10132,-97.44032,387.88,21.05859,1.03906,0.01563,-0.02734,,,,,1.54468,1.03076,-1.11829,1.375,-2.5,-0.625,-0.84033,1.2406,-2.07361,0,KD9ZMJ,-108,8.375,,,1002.1875,0,1.48437,0.46875,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-59-30,37.10132,-97.44032,387.88,21.03906,1.01563,-0.00781,-0.01953,,,,,1.54468,1.03076,-1.11829,1.25,-2.5,-0.625,-0.83972,1.24231,-2.08093,0,KD9ZMJ,-108,8.0625,,,1002.375,0,1.48437,0.46875,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-59-353,37.10132,-97.44032,387.88,21.05859,1.04688,0.02344,-0.01172,,,,,1.54468,1.03076,-1.11829,1.375,-2.5,-0.625,-0.84033,1.2406,-2.07361,0,KD9ZMJ,-108,8.375,,,1002.375,0,1.48437,0.46875,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-59-418,37.10132,-97.44032,387.88,21.05859,1.03516,0.00391,-0.03125,,,,,1.54468,1.03076,-1.11829,1.375,-2.5,-0.625,-0.84033,1.2406,-2.07361,0,KD9ZMJ,-108,8.375,,,1002.25,0,1.48437,0.46875,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-59-485,37.10132,-97.44032,387.88,21.05859,1.03125,0.01172,-0.05859,,,,,1.54468,1.03076,-1.11829,1.375,-2.5,-0.625,-0.84033,1.2406,-2.07361,0,KD9ZMJ,-108,8.375,,,1002.3125,0,1.48437,0.46875,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-59-550,37.10132,-97.44032,387.88,21.06641,1.03906,0.03125,-0.04297,,,,,1.54468,1.03076,-1.11829,1.375,-2.5,-0.625,-0.83789,1.24023,-2.07483,0,KD9ZMJ,-108,8.125,,,1002.4375,0,1.48437,0.46875,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-59-613,37.10132,-97.44032,387.88,21.06641,1.03516,0.01953,-0.02734,,,,,1.54468,1.03076,-1.11829,1.375,-2.5,-0.625,-0.83789,1.24023,-2.07483,0,KD9ZMJ,-108,8.125,,,1002.1875,0,1.48437,0.46875,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-59-678,37.10132,-97.44032,387.88,21.06641,1.03125,-0.00781,-0.02734,,,,,1.54468,1.03076,-1.11829,1.375,-2.5,-0.625,-0.83789,1.24023,-2.07483,0,KD9ZMJ,-108,8.125,,,1002.1875,0,1.48437,0.46875,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-59-745,37.10132,-97.44032,387.88,21.06641,1.03516,0,-0.05078,,,,,1.54468,1.03076,-1.11829,1.375,-2.5,-0.625,-0.83789,1.24023,-2.07483,0,KD9ZMJ,-108,8.125,,,1002.1875,0,1.48437,0.46875,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-59-810,37.10132,-97.44032,387.88,21.05859,1.04297,0.00781,-0.05859,,,,,1.54468,1.03076,-1.11829,1.375,-2.5,-0.625,-0.8396,1.23706,-2.07495,0,KD9ZMJ,-106,8.3125,,,1002.3125,0,1.48437,0.46875,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-59-874,37.10132,-97.44032,387.88,21.05859,1.03516,0.01953,-0.03906,,,,,1.54468,1.03076,-1.11829,1.375,-2.5,-0.625,-0.8396,1.23706,-2.07495,0,KD9ZMJ,-106,8.3125,,,1002.1875,0,1.48437,0.46875,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-59-93,37.10132,-97.44032,387.88,21.03906,1.02734,-0.00391,-0.01953,,,,,1.54468,1.03076,-1.11829,1.25,-2.5,-0.625,-0.83972,1.24231,-2.08093,0,KD9ZMJ,-108,8.0625,,,1002.375,0,1.48437,0.46875,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-59-939,37.10132,-97.44032,387.88,21.05859,1.02344,0.01563,-0.01953,,,,,1.54468,1.03076,-1.11829,1.375,-2.5,-0.625,-0.8396,1.23706,-2.07495,0,KD9ZMJ,-106,8.3125,,,1002.1875,0,1.48437,0.46875,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-45-00-135,37.10132,-97.44032,387.88,21.05859,1.02734,0.03516,-0.02734,,,,,1.54468,1.03076,-1.11829,1.375,-2.375,-0.625,-0.83716,1.2406,-2.07483,0,KD9ZMJ,-104,8.0625,,,1002.25,0,1.48437,0.39062,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-45-00-200,37.10132,-97.44032,387.88,21.05859,1.04688,-0.01563,-0.02344,,,,,1.54468,1.03076,-1.11829,1.375,-2.375,-0.625,-0.83716,1.2406,-2.07483,0,KD9ZMJ,-104,8.0625,,,1002.125,0,1.48437,0.39062,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-45-00-265,37.10132,-97.44032,387.88,21.05859,1.03125,0.01563,0,,,,,1.54468,1.03076,-1.11829,1.375,-2.375,-0.625,-0.83716,1.2406,-2.07483,0,KD9ZMJ,-104,8.0625,,,1002.0625,0,1.48437,0.39062,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-45-00-6,37.10132,-97.44032,387.88,21.05859,1.03516,0.01172,0.02344,,,,,1.54468,1.03076,-1.11829,1.375,-2.5,-0.625,-0.8396,1.23706,-2.07495,0,KD9ZMJ,-106,8.3125,,,1002.25,0,1.48437,0.46875,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-45-00-71,37.10132,-97.44032,387.88,21.05859,1.01172,0.00391,-0.04687,,,,,1.54468,1.03076,-1.11829,1.375,-2.375,-0.625,-0.83716,1.2406,-2.07483,0,KD9ZMJ,-104,8.0625,,,1002.1875,0,1.48437,0.39062,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-45-00-847,37.10132,-97.44032,387.88,21.07813,1.05078,0,0,,,,,1.54468,1.03076,-1.11829,1.25,-2.375,-0.625,-0.8374,1.24207,-2.07959,0,KD9ZMJ,-105,8.1875,,,1002.375,0,1.48437,0.39062,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-45-00-911,37.10132,-97.44032,387.88,21.07813,1.03516,0.00391,-0.02734,,,,,1.54468,1.03076,-1.11829,1.25,-2.375,-0.625,-0.8374,1.24207,-2.07959,0,KD9ZMJ,-105,8.1875,,,1002.25,0,1.48437,0.39062,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-45-00-976,37.10132,-97.44032,387.88,21.07813,1.03125,0.01563,-0.04297,,,,,1.54468,1.03076,-1.11829,1.25,-2.375,-0.625,-0.8374,1.24207,-2.07959,0,KD9ZMJ,-105,8.1875,,,1002.25,0,1.48437,0.39062,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-45-01-107,37.10132,-97.44032,387.88,21.06641,1.03516,0.01563,0.00391,,,,,1.54468,1.03076,-1.11829,1.25,-2.5,-0.625,-0.83826,1.24231,-2.07483,0,KD9ZMJ,-106,8.125,,,1002.3125,0,1.48437,0.39062,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-45-01-170,37.10132,-97.44032,387.88,21.06641,1.02344,0,-0.01172,,,,,1.54468,1.03076,-1.11829,1.25,-2.5,-0.625,-0.83826,1.24231,-2.07483,0,KD9ZMJ,-106,8.125,,,1002.3125,0,1.48437,0.39062,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-45-01-235,37.10132,-97.44032,387.88,21.06641,1.03125,0.01953,-0.01172,,,,,1.54468,1.03076,-1.11829,1.25,-2.5,-0.625,-0.83826,1.24231,-2.07483,0,KD9ZMJ,-106,8.125,,,1002.25,0,1.48437,0.39062,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-45-01-303,37.10132,-97.44032,387.88,21.06641,1.01953,0.00781,-0.02734,,,,,1.54468,1.03076,-1.11829,1.25,-2.5,-0.625,-0.83826,1.24231,-2.07483,0,KD9ZMJ,-106,8.125,,,1002.125,0,1.48437,0.39062,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-45-01-367,37.10132,-97.44032,387.88,21.06641,1.02734,0.01563,0.00391,,,,,1.54468,1.03076,-1.11829,1.375,-2.5,-0.625,-0.83569,1.23889,-2.07617,0,KD9ZMJ,-105,8.3125,,,1002.3125,0,1.48437,0.46875,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-45-01-43,37.10132,-97.44032,387.88,21.07813,1.00781,0.03125,-0.02344,,,,,1.54468,1.03076,-1.11829,1.25,-2.375,-0.625,-0.8374,1.24207,-2.07959,0,KD9ZMJ,-105,8.1875,,,1002.1875,0,1.48437,0.39062,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-45-01-431,37.10132,-97.44032,387.88,21.06641,1.03906,0.00781,-0.07031,,,,,1.54468,1.03076,-1.11829,1.375,-2.5,-0.625,-0.83569,1.23889,-2.07617,0,KD9ZMJ,-105,8.3125,,,1002.25,0,1.48437,0.46875,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-45-01-497,37.10132,-97.44032,387.88,21.06641,1.02734,0,-0.04297,,,,,1.54468,1.03076,-1.11829,1.375,-2.5,-0.625,-0.83569,1.23889,-2.07617,0,KD9ZMJ,-105,8.3125,,,1002.25,0,1.48437,0.46875,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-45-01-563,37.10132,-97.44032,387.88,21.06641,1.04688,-0.01563,-0.00781,,,,,1.54468,1.03076,-1.11829,1.375,-2.5,-0.625,-0.83569,1.23889,-2.07617,0,KD9ZMJ,-105,8.3125,,,1002.3125,0,1.48437,0.46875,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-45-01-629,37.10132,-97.44032,387.88,21.07813,1.01563,0,-0.02734,,,,,1.54468,1.03076,-1.11829,1.25,-2.375,-0.625,-0.83887,1.24622,-2.07568,0,KD9ZMJ,-104,8.0625,,,1002.1875,0,1.48437,0.46875,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-45-01-692,37.10132,-97.44032,387.88,21.07813,1.03906,0.00391,-0.04297,,,,,1.54468,1.03076,-1.11829,1.25,-2.375,-0.625,-0.83887,1.24622,-2.07568,0,KD9ZMJ,-104,8.0625,,,1002.3125,0,1.48437,0.46875,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-45-01-758,37.10132,-97.44032,387.88,21.07813,1.01953,0.00391,-0.03125,,,,,1.54468,1.03076,-1.11829,1.25,-2.375,-0.625,-0.83887,1.24622,-2.07568,0,KD9ZMJ,-104,8.0625,,,1002.25,0,1.48437,0.46875,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-45-01-824,37.10132,-97.44032,387.88,21.07813,1.05078,0.03125,-0.03516,,,,,1.54468,1.03076,-1.11829,1.25,-2.375,-0.625,-0.83887,1.24622,-2.07568,0,KD9ZMJ,-104,8.0625,,,1002.3125,0,1.48437,0.46875,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-45-01-889,37.10132,-97.44032,387.88,21.09766,1.05469,0.00391,-0.03125,,,,,1.54468,1.03076,-1.11829,1.375,-2.5,-0.625,-0.83899,1.24268,-2.07349,0,KD9ZMJ,-104,8.25,,,1002.1875,0,1.48437,0.46875,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-45-01-952,37.10132,-97.44032,387.88,21.09766,1.05078,0.00781,-0.03906,,,,,1.54468,1.03076,-1.11829,1.375,-2.5,-0.625,-0.83899,1.24268,-2.07349,0,KD9ZMJ,-104,8.25,,,1002.3125,0,1.48437,0.46875,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-45-02-149,37.10132,-97.44032,387.88,21.08984,1.02734,-0.01172,-0.03516,,,,,1.54468,1.03076,-1.11829,1.25,-2.5,-0.625,-0.83826,1.24304,-2.07166,0,KD9ZMJ,-106,8.1875,,,1002.25,0,1.48437,0.46875,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-45-02-17,37.10132,-97.44032,387.88,21.09766,1.05078,0.01172,-0.02344,,,,,1.54468,1.03076,-1.11829,1.375,-2.5,-0.625,-0.83899,1.24268,-2.07349,0,KD9ZMJ,-104,8.25,,,1002.1875,0,1.48437,0.46875,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-45-02-212,37.10132,-97.44032,387.88,21.08984,1.01563,0,-0.02734,,,,,1.54468,1.03076,-1.11829,1.25,-2.5,-0.625,-0.83826,1.24304,-2.07166,0,KD9ZMJ,-106,8.1875,,,1002.25,0,1.48437,0.46875,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-45-02-277,37.10132,-97.44032,387.88,21.08984,1.03516,0,-0.07031,,,,,1.54468,1.03076,-1.11829,1.25,-2.5,-0.625,-0.83826,1.24304,-2.07166,0,KD9ZMJ,-106,8.1875,,,1002.375,0,1.48437,0.46875,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-45-02-342,37.10132,-97.44032,387.88,21.08984,1.01953,0.01172,-0.04687,,,,,1.54468,1.03076,-1.11829,1.25,-2.5,-0.625,-0.83826,1.24304,-2.07166,0,KD9ZMJ,-106,8.1875,,,1002.3125,0,1.48437,0.46875,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-45-02-84,37.10132,-97.44032,387.88,21.09766,1.04297,-0.02734,-0.04297,,,,,1.54468,1.03076,-1.11829,1.375,-2.5,-0.625,-0.83899,1.24268,-2.07349,0,KD9ZMJ,-104,8.25,,,1002.1875,0,1.48437,0.46875,0,260,0,0,0,0,0,0,0,0,0,0
