timestamp_ms,flap_extension,state_apo
1986365,0.00000,4536.78
1986385,0.00000,4557.21
1986395,0.00000,4557.21
1986415,0.00000,4557.21
1986435,0.00000,4556.78
1986455,0.00000,4556.78
1986465,0.00000,4556.78
1986485,0.00000,4538.26
1986495,0.00000,4538.26
1986515,0.00000,4538.26
1986535,0.00000,4538.26
1986555,0.00000,4526.76
1986565,0.00000,4526.76
1986585,0.00000,4526.76
1986595,0.00000,4515.95
1986615,0.00000,4515.95
1986635,0.00000,4515.95
1986655,0.00000,4504.46
1986665,0.00000,4504.46
1986685,0.00000,4504.46
1986705,0.00000,4491.50
1986715,0.00000,4491.50
1986735,0.00000,4491.50
1986755,0.00000,4491.50
1986765,0.00000,4480.02
1986785,0.00000,4480.02
1986805,0.00000,4480.02
1986815,0.00000,4470.75
1986835,0.00000,4470.75
1986855,0.00000,4470.75
1986865,0.00000,4465.08
1986885,0.00000,4465.08
1986905,0.00000,4465.08
1986915,0.00000,4459.75
1986935,0.00000,4459.75
1986955,0.00000,4459.75
1986975,0.00000,4453.69
1986985,0.00000,4453.69
1987005,0.00000,4453.69
1987015,0.00000,4453.69
1987035,0.00000,4453.69
1987055,0.00000,4452.73
1987075,0.00000,4452.73
1987085,0.00000,4452.73
1987105,0.00000,4456.33
1987115,0.00000,4456.33
1987125,0.00000,4456.33
1987135,0.00000,4456.33
1987155,0.00000,4463.49
1987175,0.00000,4463.49
1987185,0.00000,4463.49
1987205,0.00000,4468.89
1987215,0.00000,4468.89
1987235,0.00000,4468.89
1987255,0.00000,4475.31
1987275,0.00000,4475.31
1987285,0.00000,4475.31
1987305,0.00000,4479.50
1987315,0.00000,4479.50
1987335,0.00000,4479.50
1987345,0.00000,4482.86
1987355,0.00000,4482.86
1987375,0.00000,4482.86
1987385,0.00000,4482.86
1987405,0.00000,4487.82
1987415,0.00000,4487.82
1987435,0.00000,4487.82
1987445,0.00000,4487.82
1987455,0.00000,4487.82
1987475,0.00000,4498.14
1987485,0.00000,4498.14
1987505,0.00000,4498.14
1987515,0.00000,4507.11
1987535,0.00000,4507.11
1987545,0.00000,4507.11
1987555,0.00000,4507.11
1987575,0.00000,4502.63
1987585,0.00000,4502.63
1987605,0.00000,4502.63
1987615,0.00000,4502.63
1987635,0.00000,4484.46
1987645,0.00000,4484.46
1987655,0.00000,4484.46
1987665,0.00000,4484.46
1987675,0.00000,4477.34
1987685,0.00000,4477.34
1987705,0.00000,4477.34
1987725,0.00000,4470.12
1987735,0.00000,4470.12
1987745,0.00000,4470.12
1987755,0.00000,4470.12
1987775,0.00000,4461.17
1987785,0.00000,4461.17
1987805,0.00000,4461.17
1987825,0.00000,4461.17
