Time,LSM_IMU_mx,LSM_IMU_my,LSM_IMU_mz,LSM_IMU_gx,LSM_IMU_gy,LSM_IMU_gz,LSM_IMU_ax,LSM_IMU_ay,LSM_IMU_az,gps_lat,gps_long,gps_alt,STE_ALT,STE_VEL,STE_ACC,STE_APO,KX_IMU_ax,KX_IMU_ay,KX_IMU_az,TEMP,barometer_alt,sign,FSM_state,RSSI,Voltage,frequency,flap_extension,pressure
2022-10-29--13-11-16-894,0,0,0,-3.625,2.25,-5.875,0,0,0,41.49632,-89.50591,302867,11.59188,-33.25653,-4.87953,11.59188,0.71875,0.85156,-0.25781,31,20.18819,NOSIGN,14,-56,8.0625,434,0,1010.875
2022-10-29--13-11-16-974,0,0,0,-5.125,8.5,-0.25,0,0,0,41.49632,-89.50591,302867,11.59188,-33.25653,-4.87953,11.59188,0.84766,0.875,-0.39062,31,15.78834,NOSIGN,14,-56,8.0625,434,0,1011.375
2022-10-29--13-11-17-125,0,0,0,-3.5,2.25,-5.625,0,0,0,41.49632,-89.50592,293447,5.16865,-23.07757,6.0773,5.16865,0.95703,0.74219,-0.19141,31,13.03954,NOSIGN,14,-58,8,434,0,1011.6875
2022-10-29--13-11-17-204,0,0,0,-2.5,-2.625,-6.25,0,0,0,41.49632,-89.50592,293447,5.16865,-23.07757,6.0773,5.16865,0.9375,0.59766,-0.09766,31,11.39066,NOSIGN,14,-58,8,434,0,1011.875
2022-10-29--13-11-17-292,0,0,0,-7,1.875,13.5,0,0,0,41.49632,-89.50592,293447,5.16865,-23.07757,6.0773,5.16865,1.05078,0.57812,-0.19922,31,9.19264,NOSIGN,14,-58,8,434,0,1012.125
2022-10-29--13-11-17-372,0,0,0,-3.75,1.25,-5.625,0,0,0,41.49632,-89.50592,293447,5.16865,-23.07757,6.0773,5.16865,1.04297,0.33984,-0.21875,31,6.99515,NOSIGN,14,-58,8,434,0,1012.375
2022-10-29--13-11-17-529,0,0,0,-4.625,2.5,8.5,0,0,0,41.49633,-89.50593,283994,-7.21975,-27.83367,-2.74586,-7.21975,0.91016,0.06641,-0.08594,31,4.24906,NOSIGN,14,-60,8,434,0,1012.6875
2022-10-29--13-11-17-608,0,0,0,-4.125,7.125,-3.125,0,0,0,41.49633,-89.50593,283994,-7.21975,-27.83367,-2.74586,-7.21975,0.97656,-0.25,-0.11719,31,7.54447,NOSIGN,14,-60,8,434,0,1012.3125
2022-10-29--13-11-17-707,0,0,0,-4.375,2,-0.875,0,0,0,41.49633,-89.50593,283994,-7.21975,-27.83367,-2.74586,-7.21975,0.78125,-0.47266,0.00781,31,0.95488,NOSIGN,14,-60,8,434,0,1013.0625
2022-10-29--13-11-17-797,0,0,0,-4.375,2.625,7.625,0,0,0,41.49633,-89.50593,283994,-7.21975,-27.83367,-2.74586,-7.21975,0.61719,-0.66406,0.02734,31,-8.37204,NOSIGN,14,-60,8,434,0,1014.125
2022-10-29--13-11-17-933,0,0,0,-5.25,2.375,3.875,0,0,0,41.49633,-89.50594,274639,-15.73973,-23.41705,3.47628,-15.73973,0.34375,-0.83594,0.03125,31,-12.7578,NOSIGN,14,-58,8,434,0,1014.625
2022-10-29--13-11-18-33,0,0,0,-3.625,2.125,-6,0,0,0,41.49633,-89.50594,274639,-15.73973,-23.41705,3.47628,-15.73973,0.38672,-0.75,0.0625,31,-12.2097,NOSIGN,14,-58,8,434,0,1014.5625
2022-10-29--13-11-18-124,0,0,0,-5.625,4.25,-0.5,0,0,0,41.49633,-89.50594,274639,-15.73973,-23.41705,3.47628,-15.73973,0.52344,-0.69531,0.08594,31,-10.01695,NOSIGN,14,-58,8,434,0,1014.3125
2022-10-29--13-11-18-203,0,0,0,-5.875,3.75,2.625,0,0,0,41.49633,-89.50594,274639,-15.73973,-23.41705,3.47628,-15.73973,0.71094,-0.63672,0.05469,31,-12.2097,NOSIGN,14,-58,8,434,0,1014.5625
2022-10-29--13-11-18-337,0,0,0,-3.125,-1.5,-8.875,0,0,0,41.49634,-89.50594,264947,-19.25799,-12.32414,10.40645,-19.25799,0.84766,-0.57812,-0.01563,31,-11.11339,NOSIGN,14,-50,8.0625,434,0,1014.4375
2022-10-29--13-11-18-417,0,0,0,-0.125,0.375,-10.625,0,0,0,41.49634,-89.50594,264947,-19.25799,-12.32414,10.40645,-19.25799,0.84375,-0.58203,-0.00781,31,-11.11339,NOSIGN,14,-50,8.0625,434,0,1014.4375
2022-10-29--13-11-18-506,0,0,0,-3.75,2,-6,0,0,0,41.49634,-89.50594,264947,-19.25799,-12.32414,10.40645,-19.25799,1.08984,-0.64062,-0.08203,31,-16.0457,NOSIGN,14,-50,8.0625,434,0,1015
2022-10-29--13-11-18-586,0,0,0,-2,-1.5,-12,0,0,0,41.49634,-89.50594,264947,-19.25799,-12.32414,10.40645,-19.25799,0.875,-0.40625,-0.06641,31,-19.88005,NOSIGN,14,-50,8.0625,434,0,1015.4375
